order_id,user_id,age_group,city,province,region,product_id,product_name,category,brand,supplier,price,cost,quantity,discount,coupon_amount,payment_method,sales_channel,traffic_source,campaign_name,device_type,store_id,store_type,order_date,order_hour,is_returned,return_reason,delivery_days,customer_rating,user_gender,user_age,user_level,ab_group,shipping_fee,marketing_cost,sales_amount,refund_amount,net_sales_amount,product_cost,gross_profit,reverse_logistics_cost,net_profit,gross_margin,net_margin,is_weekend,month
AI00000071,U00134,41-50,上海,上海,华东,P020,能量饮料,食品饮料,PowerUp,广州饮品公司,12.51,6.81,3,0.75,11.26,校园卡,手机APP,自然搜索,618大促,iOS,S038,商场店,2026-06-06,19,1,商品与描述不符,2,3.0,女,50,普通会员,A,10.0,43.85,16.89,16.89,0.0,20.43,-20.43,8.0,-82.28,,,1,2026-06
AI00000072,U00393,18-22,广州,广东,华南,P021,教材,图书文具,学知书局,北京图书批发,51.82,29.16,2,0.91,20.0,微信支付,手机APP,信息流广告,日常,Android,S035,旗舰店,2025-02-02,22,0,未退货,4,4.0,女,18,普通会员,B,8.0,23.62,74.31,0.0,74.31,58.32,15.99,0.0,-15.63,0.21517965280581347,-0.21033508276140492,1,2025-02
AI00000073,U01374,23-30,沈阳,辽宁,东北,P007,办公椅,电脑办公,WorkLife,杭州森木家具,568.49,337.57,1,0.97,0.0,银行卡,直播间,直播推荐,日常,Android,S016,社区店,2025-01-09,14,0,未退货,3,5.0,女,30,学生会员,A,6.0,61.93,551.44,0.0,551.44,337.57,213.87,0.0,145.94,0.38783911214275346,0.2646525460612215,0,2025-01
AI00000074,U00155,31-40,沈阳,辽宁,东北,P002,机械键盘,数码配件,KeyPro,沈阳北方电子,229.05,161.05,3,0.98,10.0,支付宝,网页商城,自然搜索,日常,PC,S001,商场店,2025-04-28,15,0,未退货,2,4.0,女,37,普通会员,B,8.0,28.22,663.41,0.0,663.41,483.15,180.26,0.0,144.04,0.27171733920200175,0.21712063429854842,0,2025-04
AI00000075,U00017,31-40,青岛,山东,华东,P010,双肩包,生活用品,CampusBag,广州行者箱包,135.51,86.66,2,0.92,20.0,支付宝,手机APP,自然搜索,日常,Android,S015,商场店,2026-04-10,21,0,未退货,1,4.0,女,34,新客,B,0.0,32.16,229.34,0.0,229.34,173.32,56.02,0.0,23.86,0.24426615505363217,0.10403767332344989,0,2026-04
AI00000076,U00210,31-40,广州,广东,华南,P021,教材,图书文具,学知书局,北京图书批发,47.21,29.34,2,0.96,10.0,微信支付,手机APP,信息流广告,日常,Android,S035,旗舰店,2025-10-24,15,0,未退货,3,5.0,男,32,学生会员,A,10.0,38.46,80.64,0.0,80.64,58.68,21.96,0.0,-26.5,0.2723214285714286,-0.32862103174603174,0,2025-10
AI00000077,U00226,18-22,青岛,山东,华东,P010,双肩包,生活用品,CampusBag,广州行者箱包,169.89,93.6,1,1.0,5.0,支付宝,手机APP,自然搜索,日常,Android,S015,商场店,2025-12-12,22,0,未退货,2,5.0,男,20,新客,A,8.0,44.38,164.89,0.0,164.89,93.6,71.29,0.0,18.91,0.4323488386196859,0.1146825156164716,0,2025-12
AI00000078,U00891,18-22,深圳,广东,华南,P024,文件夹,图书文具,OfficeKit,大连办公用品,7.24,3.18,3,0.96,0.0,信用卡,第三方平台,自然搜索,日常,iOS,S003,校园店,2025-07-10,21,0,未退货,1,5.0,女,20,普通会员,B,10.0,43.0,20.85,0.0,20.85,9.54,11.31,0.0,-41.69,0.5424460431654676,-1.9995203836930453,0,2025-07
AI00000079,U00665,23-30,深圳,广东,华南,P009,保温杯,生活用品,WarmCup,大连优品贸易,39.16,22.75,1,0.98,0.0,银行卡,网页商城,自然搜索,日常,PC,S037,校园店,2025-02-14,8,0,未退货,3,5.0,男,27,普通会员,B,10.0,26.84,38.38,0.0,38.38,22.75,15.63,0.0,-21.21,0.4072433559145388,-0.5526315789473684,0,2025-02
AI00000080,U01188,23-30,大连,辽宁,东北,P028,护手霜,美妆个护,SoftHand,杭州美护用品,28.9,17.77,2,1.0,0.0,微信支付,手机APP,信息流广告,日常,PC,S013,旗舰店,2026-05-09,17,0,未退货,4,5.0,男,30,普通会员,A,8.0,29.8,57.8,0.0,57.8,35.54,22.26,0.0,-15.54,0.38512110726643606,-0.2688581314878893,1,2026-05
AI00000081,U00896,18-22,天津,天津,华北,P014,运动外套,服饰运动,MovePro,上海服饰集团,247.44,155.19,1,0.93,5.0,信用卡,网页商城,自然搜索,日常,PC,S022,仓储店,2025-05-04,15,0,未退货,3,5.0,女,19,普通会员,A,8.0,17.29,225.12,0.0,225.12,155.19,69.93,0.0,44.64,0.310634328358209,0.19829424307036247,1,2025-05
AI00000082,U00390,31-40,成都,四川,西南,P014,运动外套,服饰运动,MovePro,上海服饰集团,343.78,206.34,2,0.92,5.0,银行卡,手机APP,老客复购,日常,Android,S008,校园店,2025-01-22,14,0,未退货,3,4.0,女,35,银卡会员,A,6.0,33.67,627.56,0.0,627.56,412.68,214.88,0.0,175.21,0.34240550704315126,0.27919242781566705,0,2025-01
AI00000083,U01267,23-30,武汉,湖北,华中,P005,笔记本电脑,电脑办公,NorthBook,北京星辰科技,5364.68,2758.0,3,0.78,0.0,支付宝,网页商城,老客复购,双十一,Android,S032,社区店,2025-11-10,14,0,未退货,4,5.0,女,23,银卡会员,B,10.0,26.43,12553.35,0.0,12553.35,8274.0,4279.35,0.0,4242.92,0.3408930683841365,0.33799105418075653,0,2025-11
AI00000084,U00089,31-40,沈阳,辽宁,东北,P027,电动牙刷,美妆个护,SmileTech,深圳个护科技,151.89,74.71,1,0.93,0.0,微信支付,网页商城,校园社群,日常,iOS,S003,校园店,2025-02-23,16,0,未退货,3,5.0,男,33,学生会员,B,10.0,24.08,141.26,0.0,141.26,74.71,66.55,0.0,32.47,0.4711170890556421,0.2298598329321818,1,2025-02
AI00000085,U00005,23-30,成都,四川,西南,P002,机械键盘,数码配件,KeyPro,沈阳北方电子,188.72,85.91,3,0.87,20.0,支付宝,第三方平台,自然搜索,日常,iOS,S019,社区店,2025-03-03,14,0,未退货,3,5.0,男,28,银卡会员,B,8.0,25.43,472.56,0.0,472.56,257.73,214.83,0.0,181.4,0.4546089385474861,0.3838665989503978,0,2025-03
AI00000086,U00033,31-40,广州,广东,华南,P027,电动牙刷,美妆个护,SmileTech,深圳个护科技,163.23,102.31,2,0.97,0.0,银行卡,手机APP,校园社群,日常,PC,S010,旗舰店,2026-04-03,15,0,未退货,5,3.0,女,31,普通会员,B,0.0,21.54,316.67,0.0,316.67,204.62,112.05,0.0,90.51,0.3538383806486247,0.28581804402058925,0,2026-04
AI00000087,U01034,31-40,沈阳,辽宁,东北,P009,保温杯,生活用品,WarmCup,大连优品贸易,28.42,19.95,1,0.97,0.0,校园卡,网页商城,信息流广告,日常,PC,S025,校园店,2025-10-04,20,0,未退货,7,5.0,男,34,学生会员,A,10.0,34.43,27.57,0.0,27.57,19.95,7.62,0.0,-36.81,0.2763873775843308,-1.3351468988030468,1,2025-10
AI00000088,U00484,23-30,大连,辽宁,东北,P023,签字笔,图书文具,WriteWell,上海文具贸易,5.01,2.89,1,0.81,1.62,微信支付,第三方平台,自然搜索,618大促,Android,S003,校园店,2025-06-02,20,0,未退货,4,5.0,女,29,普通会员,A,10.0,39.5,2.44,0.0,2.44,2.89,-0.45,0.0,-49.95,-0.18442622950819673,-20.471311475409838,0,2025-06
AI00000089,U00084,18-22,大连,辽宁,东北,P001,无线鼠标,数码配件,LogiMax,大连智采供应链,56.34,34.85,3,0.97,0.0,支付宝,手机APP,信息流广告,日常,iOS,S007,仓储店,2025-07-04,9,0,未退货,2,4.0,女,18,普通会员,A,8.0,31.82,163.95,0.0,163.95,104.55,59.4,0.0,19.58,0.36230558096980786,0.11942665446782555,0,2025-07
AI00000090,U00555,31-40,沈阳,辽宁,东北,P024,文件夹,图书文具,OfficeKit,大连办公用品,7.98,4.98,2,0.97,0.0,银行卡,手机APP,校园社群,日常,iOS,S010,仓储店,2026-02-16,16,0,未退货,2,4.0,女,36,新客,B,8.0,37.4,15.48,0.0,15.48,9.96,5.52,0.0,-39.88,0.3565891472868217,-2.5762273901808785,0,2026-02
AI00000091,U00076,23-30,沈阳,辽宁,东北,P013,运动鞋,服饰运动,RunFast,福建运动工厂,522.36,248.23,1,0.89,0.0,微信支付,手机APP,老客复购,日常,Android,S015,校园店,2025-02-12,16,0,未退货,4,5.0,女,29,普通会员,A,8.0,32.75,464.9,0.0,464.9,248.23,216.67,0.0,175.92,0.46605721660572164,0.37840395784039577,0,2025-02
AI00000092,U00971,23-30,沈阳,辽宁,东北,P024,文件夹,图书文具,OfficeKit,大连办公用品,8.73,4.22,1,0.97,3.39,校园卡,手机APP,信息流广告,日常,iOS,S037,旗舰店,2025-03-16,16,0,未退货,1,4.0,男,27,银卡会员,B,10.0,42.49,5.08,0.0,5.08,4.22,0.86,0.0,-51.63,0.16929133858267717,-10.163385826771654,1,2025-03
AI00000093,U00456,31-40,沈阳,辽宁,东北,P010,双肩包,生活用品,CampusBag,广州行者箱包,141.51,69.1,3,0.99,0.0,校园卡,手机APP,校园社群,日常,PC,S030,校园店,2025-12-06,13,0,未退货,2,5.0,女,39,银卡会员,A,10.0,42.74,420.28,0.0,420.28,207.3,212.98,0.0,160.24,0.5067573998286856,0.38126962977062917,1,2025-12
AI00000094,U00350,18-22,成都,四川,西南,P002,机械键盘,数码配件,KeyPro,沈阳北方电子,205.68,142.17,1,0.88,0.0,支付宝,第三方平台,自然搜索,日常,iOS,S019,社区店,2025-11-30,21,0,未退货,3,5.0,男,18,新客,A,8.0,52.38,181.0,0.0,181.0,142.17,38.83,0.0,-21.55,0.21453038674033148,-0.11906077348066299,1,2025-11
AI00000095,U00236,18-22,杭州,浙江,华东,P028,护手霜,美妆个护,SoftHand,杭州美护用品,24.86,10.8,2,0.89,0.0,信用卡,网页商城,信息流广告,618大促,iOS,S033,校园店,2026-06-18,22,0,未退货,3,5.0,女,21,普通会员,A,10.0,33.95,44.25,0.0,44.25,21.6,22.65,0.0,-21.3,0.5118644067796609,-0.48135593220338985,0,2026-06
AI00000096,U00820,31-40,武汉,湖北,华中,P018,咖啡,食品饮料,BeanGo,云南咖啡供应链,40.32,23.45,3,0.9,0.0,支付宝,直播间,直播推荐,日常,iOS,S037,社区店,2025-07-20,21,0,未退货,7,4.0,女,35,学生会员,A,10.0,86.21,108.86,0.0,108.86,70.35,38.51,0.0,-57.7,0.35375711923571557,-0.5300385816645232,1,2025-07
AI00000097,U00321,41-50,大连,辽宁,东北,P009,保温杯,生活用品,WarmCup,大连优品贸易,37.16,19.9,3,0.9,0.0,校园卡,手机APP,短视频,日常,PC,S038,社区店,2025-02-11,18,0,未退货,3,5.0,男,50,学生会员,B,0.0,43.28,100.33,0.0,100.33,59.7,40.63,0.0,-2.65,0.4049636200538224,-0.026412837635801854,0,2025-02
AI00000098,U00032,23-30,沈阳,辽宁,东北,P010,双肩包,生活用品,CampusBag,广州行者箱包,145.73,89.57,4,0.81,0.0,微信支付,手机APP,短视频,双十一,PC,S010,旗舰店,2025-11-01,20,0,未退货,3,5.0,女,27,金卡会员,A,0.0,21.5,472.17,0.0,472.17,358.28,113.89,0.0,92.39,0.241205498019781,0.19567105068089882,1,2025-11
AI00000099,U00051,18-22,青岛,山东,华东,P002,机械键盘,数码配件,KeyPro,沈阳北方电子,154.34,75.89,1,0.99,10.0,银行卡,手机APP,短视频,日常,Android,S012,商场店,2025-12-20,13,0,未退货,5,4.0,女,18,新客,B,8.0,40.16,142.8,0.0,142.8,75.89,66.91,0.0,18.75,0.4685574229691876,0.13130252100840334,1,2025-12
AI00000100,U01685,31-40,深圳,广东,华南,P004,移动硬盘,数码配件,DataBox,上海存储工贸,382.2,267.21,1,1.0,10.0,微信支付,第三方平台,短视频,日常,Android,S010,社区店,2025-03-31,14,0,未退货,3,4.0,男,37,普通会员,B,10.0,41.3,372.2,0.0,372.2,267.21,104.99,0.0,53.69,0.2820795271359484,0.14425040300913486,0,2025-03
AI00000101,U01529,31-40,上海,上海,华东,P005,笔记本电脑,电脑办公,NorthBook,北京星辰科技,5097.92,2664.89,2,0.83,0.0,银行卡,线下门店,线下到店,双十一,门店收银,S003,校园店,2025-11-05,16,0,未退货,0,5.0,女,38,新客,B,0.0,11.57,8462.55,0.0,8462.55,5329.78,3132.77,0.0,3121.2,0.3701921997506662,0.36882499955687115,0,2025-11
AI00000102,U00979,23-30,大连,辽宁,东北,P006,显示器,电脑办公,ViewStar,青岛海新显示,897.2,618.4,2,0.93,20.0,支付宝,网页商城,自然搜索,日常,PC,S033,校园店,2025-05-08,17,0,未退货,2,5.0,男,27,普通会员,B,10.0,32.59,1648.79,0.0,1648.79,1236.8,411.99,0.0,369.4,0.24987415013434094,0.22404308614195864,0,2025-05
AI00000103,U00191,31-40,广州,广东,华南,P011,台灯,生活用品,LightHome,宁波明照电器,116.33,69.21,2,0.97,0.0,银行卡,网页商城,老客复购,日常,iOS,S013,商场店,2026-05-02,20,0,未退货,4,4.0,女,38,普通会员,B,6.0,15.06,225.68,0.0,225.68,138.42,87.26,0.0,66.2,0.3866536689117334,0.293335696561503,1,2026-05
AI00000104,U01707,41-50,青岛,山东,华东,P021,教材,图书文具,学知书局,北京图书批发,80.87,44.16,1,0.94,10.0,微信支付,第三方平台,自然搜索,日常,iOS,S030,校园店,2026-04-25,12,0,未退货,1,4.0,男,46,新客,B,10.0,36.43,66.02,0.0,66.02,44.16,21.86,0.0,-24.57,0.33111178430778554,-0.3721599515298395,1,2026-04
AI00000105,U01175,31-40,大连,辽宁,东北,P024,文件夹,图书文具,OfficeKit,大连办公用品,8.8,5.59,3,0.97,10.24,信用卡,线下门店,线下到店,日常,门店收银,S027,商场店,2025-08-25,20,0,未退货,0,4.0,男,36,学生会员,B,0.0,19.52,15.37,0.0,15.37,16.77,-1.4,0.0,-20.92,-0.09108653220559532,-1.3610930383864672,0,2025-08
AI00000106,U01020,41-50,沈阳,辽宁,东北,P024,文件夹,图书文具,OfficeKit,大连办公用品,8.43,4.93,2,0.82,5.0,银行卡,手机APP,校园社群,618大促,iOS,S010,仓储店,2026-06-17,22,0,未退货,5,4.0,男,50,学生会员,A,0.0,24.39,8.83,0.0,8.83,9.86,-1.03,0.0,-25.42,-0.11664779161947905,-2.878822197055493,0,2026-06
AI00000107,U00462,41-50,北京,北京,华北,P013,运动鞋,服饰运动,RunFast,福建运动工厂,473.26,221.87,4,0.79,5.0,信用卡,第三方平台,信息流广告,618大促,iOS,S037,校园店,2026-06-20,19,1,商品与描述不符,2,3.0,男,43,普通会员,A,10.0,40.81,1490.5,1490.5,0.0,887.48,-887.48,8.0,-946.29,,,1,2026-06
AI00000108,U00199,31-40,北京,北京,华北,P028,护手霜,美妆个护,SoftHand,杭州美护用品,22.13,13.88,3,0.94,10.0,校园卡,线下门店,线下到店,日常,门店收银,S008,商场店,2025-03-25,11,0,未退货,0,5.0,女,37,普通会员,B,0.0,8.55,52.41,0.0,52.41,41.64,10.77,0.0,2.22,0.20549513451631368,0.042358328563251293,0,2025-03
AI00000109,U00037,23-30,大连,辽宁,东北,P006,显示器,电脑办公,ViewStar,青岛海新显示,1426.97,845.13,4,0.87,10.0,支付宝,网页商城,自然搜索,日常,PC,S033,校园店,2025-07-16,21,0,未退货,1,5.0,女,29,普通会员,B,6.0,21.89,4955.86,0.0,4955.86,3380.52,1575.34,0.0,1547.45,0.3178741933791511,0.31224651220978805,0,2025-07
AI00000110,U01511,23-30,天津,天津,华北,P016,篮球,服饰运动,CourtStar,青岛体育用品,96.32,56.67,1,1.0,0.0,信用卡,手机APP,老客复购,日常,Android,S017,旗舰店,2025-11-25,15,0,未退货,4,5.0,男,28,银卡会员,B,6.0,26.69,96.32,0.0,96.32,56.67,39.65,0.0,6.96,0.4116486710963455,0.07225913621262459,0,2025-11
AI00000111,U00473,18-22,沈阳,辽宁,东北,P027,电动牙刷,美妆个护,SmileTech,深圳个护科技,282.1,179.61,4,0.97,20.0,校园卡,线下门店,线下到店,日常,门店收银,S034,商场店,2025-02-24,21,0,未退货,0,5.0,男,20,普通会员,B,0.0,10.47,1074.55,0.0,1074.55,718.44,356.11,0.0,345.64,0.3314038434693593,0.3216602298636639,0,2025-02
AI00000112,U00122,23-30,沈阳,辽宁,东北,P009,保温杯,生活用品,WarmCup,大连优品贸易,35.01,21.46,3,0.84,5.0,银行卡,直播间,直播推荐,日常,Android,S037,社区店,2025-07-26,15,0,未退货,2,5.0,女,30,新客,A,12.0,91.72,83.23,0.0,83.23,64.38,18.85,0.0,-84.87,0.2264808362369338,-1.019704433497537,1,2025-07
AI00000113,U00242,31-40,天津,天津,华北,P012,洗衣液,生活用品,CleanDay,天津日化厂,48.75,25.96,1,0.86,0.0,信用卡,网页商城,自然搜索,618大促,iOS,S039,社区店,2025-06-06,21,0,未退货,3,5.0,男,38,普通会员,A,8.0,25.54,41.92,0.0,41.92,25.96,15.96,0.0,-17.58,0.38072519083969464,-0.41937022900763354,0,2025-06
AI00000114,U00710,23-30,沈阳,辽宁,东北,P001,无线鼠标,数码配件,LogiMax,大连智采供应链,60.01,31.16,2,0.82,5.0,校园卡,手机APP,校园社群,618大促,PC,S023,仓储店,2026-06-14,21,1,商品与描述不符,3,3.0,男,27,普通会员,A,6.0,38.56,93.42,93.42,0.0,62.32,-62.32,8.0,-114.88,,,1,2026-06
AI00000115,U00097,23-30,沈阳,辽宁,东北,P009,保温杯,生活用品,WarmCup,大连优品贸易,59.08,29.55,2,0.91,10.0,银行卡,直播间,直播推荐,日常,Android,S037,社区店,2025-08-13,14,0,未退货,4,5.0,男,29,银卡会员,B,6.0,61.19,97.53,0.0,97.53,59.1,38.43,0.0,-28.76,0.3940326053521993,-0.29488362555111247,0,2025-08
AI00000116,U01382,31-40,深圳,广东,华南,P009,保温杯,生活用品,WarmCup,大连优品贸易,46.67,27.58,4,0.91,10.0,银行卡,网页商城,自然搜索,日常,PC,S037,校园店,2026-03-10,17,0,未退货,5,5.0,男,32,金卡会员,A,8.0,30.28,159.88,0.0,159.88,110.32,49.56,0.0,11.28,0.3099824868651489,0.0705529146860145,0,2026-03
AI00000117,U01123,18-22,沈阳,辽宁,东北,P005,笔记本电脑,电脑办公,NorthBook,北京星辰科技,6024.34,3096.32,4,0.93,30.0,信用卡,网页商城,自然搜索,日常,PC,S008,仓储店,2025-07-28,8,0,未退货,3,4.0,男,18,普通会员,B,10.0,19.43,22380.54,0.0,22380.54,12385.28,9995.26,0.0,9965.83,0.44660495233805797,0.4452899706620126,0,2025-07
AI00000118,U01027,18-22,北京,北京,华北,P015,瑜伽垫,服饰运动,FitLife,杭州健身用品,75.68,35.09,2,0.91,10.0,微信支付,手机APP,信息流广告,日常,PC,S011,商场店,2025-03-26,19,0,未退货,4,5.0,男,21,学生会员,B,10.0,30.23,127.74,0.0,127.74,70.18,57.56,0.0,17.33,0.4506027869109128,0.13566619696258023,0,2025-03
AI00000119,U00432,31-40,沈阳,辽宁,东北,P001,无线鼠标,数码配件,LogiMax,大连智采供应链,65.87,42.76,1,0.92,0.0,校园卡,手机APP,校园社群,日常,PC,S023,仓储店,2026-05-13,13,0,未退货,2,4.0,女,34,普通会员,A,8.0,33.97,60.6,0.0,60.6,42.76,17.84,0.0,-24.13,0.29438943894389435,-0.39818481848184817,0,2026-05
AI00000120,U00813,31-40,杭州,浙江,华东,P022,笔记本,图书文具,NotePlus,义乌文具厂,14.77,7.22,1,1.0,5.91,微信支付,直播间,校园社群,日常,iOS,S009,社区店,2025-01-01,19,0,未退货,2,5.0,男,32,金卡会员,B,12.0,89.3,8.86,0.0,8.86,7.22,1.64,0.0,-99.66,0.18510158013544017,-11.248306997742665,0,2025-01
AI00000121,U00720,41-50,杭州,浙江,华东,P022,笔记本,图书文具,NotePlus,义乌文具厂,9.55,4.55,2,0.98,7.49,微信支付,直播间,校园社群,日常,iOS,S009,社区店,2025-02-05,20,0,未退货,4,4.0,男,41,学生会员,A,0.0,81.28,11.23,0.0,11.23,9.1,2.13,0.0,-79.15,0.18967052537845056,-7.0480854853072135,0,2025-02
AI00000122,U00863,41-50,大连,辽宁,东北,P028,护手霜,美妆个护,SoftHand,杭州美护用品,18.74,12.51,2,1.0,10.0,银行卡,手机APP,老客复购,日常,PC,S009,旗舰店,2025-07-14,13,0,未退货,5,5.0,男,45,学生会员,B,8.0,36.76,27.48,0.0,27.48,25.02,2.46,0.0,-42.3,0.08951965065502183,-1.539301310043668,0,2025-07
AI00000123,U00030,31-40,北京,北京,华北,P024,文件夹,图书文具,OfficeKit,大连办公用品,11.12,6.97,1,0.97,4.31,微信支付,线下门店,线下到店,日常,门店收银,S025,商场店,2026-01-20,9,0,未退货,0,4.0,女,33,普通会员,A,0.0,8.08,6.48,0.0,6.48,6.97,-0.49,0.0,-8.57,-0.07561728395061727,-1.3225308641975309,0,2026-01
AI00000124,U00405,41-50,青岛,山东,华东,P021,教材,图书文具,学知书局,北京图书批发,55.23,35.6,1,0.99,0.0,微信支付,第三方平台,自然搜索,日常,iOS,S030,校园店,2025-06-29,15,0,未退货,3,5.0,女,48,普通会员,B,10.0,30.99,54.68,0.0,54.68,35.6,19.08,0.0,-21.91,0.3489392831016825,-0.4006949524506218,1,2025-06
AI00000125,U00010,41-50,天津,天津,华北,P027,电动牙刷,美妆个护,SmileTech,深圳个护科技,227.66,120.23,5,0.92,5.0,微信支付,手机APP,短视频,日常,PC,S027,商场店,2025-02-12,18,1,不想要了,4,4.0,男,47,普通会员,A,10.0,38.49,1042.24,1042.24,0.0,601.15,-601.15,8.0,-657.64,,,0,2025-02
AI00000126,U00542,41-50,成都,四川,西南,P009,保温杯,生活用品,WarmCup,大连优品贸易,36.54,22.03,1,0.81,0.0,支付宝,网页商城,老客复购,618大促,Android,S029,校园店,2025-06-18,21,0,未退货,2,5.0,女,42,学生会员,A,12.0,27.61,29.6,0.0,29.6,22.03,7.57,0.0,-32.04,0.25574324324324327,-1.0824324324324324,0,2025-06
AI00000127,U00274,31-40,南京,江苏,华东,P013,运动鞋,服饰运动,RunFast,福建运动工厂,432.92,299.15,3,0.82,0.0,信用卡,直播间,直播推荐,618大促,PC,S014,商场店,2025-06-03,21,1,质量问题,2,4.0,男,34,普通会员,A,6.0,83.21,1064.98,1064.98,0.0,897.45,-897.45,8.0,-994.66,,,0,2025-06
AI00000128,U00070,31-40,沈阳,辽宁,东北,P013,运动鞋,服饰运动,RunFast,福建运动工厂,500.89,255.03,1,0.99,0.0,微信支付,手机APP,老客复购,日常,Android,S015,校园店,2025-01-04,22,0,未退货,5,4.0,女,37,金卡会员,A,10.0,37.85,495.88,0.0,495.88,255.03,240.85,0.0,193.0,0.485702186012745,0.3892070662256998,1,2025-01
AI00000129,U00041,18-22,天津,天津,华北,P010,双肩包,生活用品,CampusBag,广州行者箱包,92.04,41.35,3,0.96,20.0,信用卡,直播间,直播推荐,日常,Android,S032,旗舰店,2025-10-31,22,0,未退货,2,5.0,男,18,银卡会员,B,8.0,87.33,245.08,0.0,245.08,124.05,121.03,0.0,25.7,0.4938387465317447,0.10486371796964256,0,2025-10
AI00000130,U00728,31-40,武汉,湖北,华中,P005,笔记本电脑,电脑办公,NorthBook,北京星辰科技,6687.21,3195.46,4,0.98,0.0,支付宝,网页商城,老客复购,日常,Android,S032,社区店,2025-03-16,11,0,未退货,4,5.0,女,31,银卡会员,A,6.0,23.05,26213.86,0.0,26213.86,12781.84,13432.02,0.0,13402.97,0.5124014548029172,0.5112932624191935,1,2025-03
AI00000131,U00092,31-40,大连,辽宁,东北,P028,护手霜,美妆个护,SoftHand,杭州美护用品,26.83,18.28,2,0.84,0.0,银行卡,手机APP,老客复购,618大促,PC,S009,旗舰店,2025-06-12,13,1,不想要了,1,2.0,男,37,学生会员,A,10.0,37.84,45.07,45.07,0.0,36.56,-36.56,8.0,-92.4,,,0,2025-06
AI00000132,U01576,31-40,大连,辽宁,东北,P001,无线鼠标,数码配件,LogiMax,大连智采供应链,69.6,35.41,1,0.94,10.0,支付宝,手机APP,信息流广告,日常,iOS,S007,仓储店,2025-12-22,10,0,未退货,2,5.0,女,33,普通会员,A,6.0,33.86,55.42,0.0,55.42,35.41,20.01,0.0,-19.85,0.361060988812703,-0.35817394442439554,0,2025-12
