antecedent_code,antecedent,consequent_code,consequent,pair_orders,support,confidence,lift
20655,QUEEN OF SKIES LUGGAGE TAG,21866,UNION JACK FLAG LUGGAGE TAG,22,0.0006565204416592062,0.2894736842105263,37.59791921664627
20657,TROPICAL LUGGAGE TAG,20658,RED SPOTTY LUGGAGE TAG,26,0.0007758877946881528,0.41935483870967744,69.56723091664006
20657,TROPICAL LUGGAGE TAG,20619,TROPICAL PASSPORT COVER,21,0.0006266786034019695,0.3387096774193548,210.18817204301075
20658,RED SPOTTY LUGGAGE TAG,21866,UNION JACK FLAG LUGGAGE TAG,54,0.0016114592658907788,0.26732673267326734,34.721390743725536
20658,RED SPOTTY LUGGAGE TAG,85123A,WHITE HANGING HEART T-LIGHT HOLDER,49,0.0014622500746045957,0.24257425742574257,1.741358904527985
20658,RED SPOTTY LUGGAGE TAG,85099B,JUMBO BAG RED WHITE SPOTTY,48,0.001432408236347359,0.2376237623762376,2.5480871287128717
20658,RED SPOTTY LUGGAGE TAG,21212,PACK OF 72 RETRO SPOT CAKE CASES,45,0.0013428827215756492,0.22277227722772278,3.1685479668510146
20658,RED SPOTTY LUGGAGE TAG,21080,SET/20 RED SPOTTY PAPER NAPKINS,44,0.0013130408833184125,0.21782178217821782,4.625607047396755
20659,ECONOMY LUGGAGE TAG,20654,FIRST CLASS LUGGAGE TAG,28,0.0008355714712026261,0.4,183.61643835616437
20659,ECONOMY LUGGAGE TAG,21866,UNION JACK FLAG LUGGAGE TAG,26,0.0007758877946881528,0.37142857142857144,48.242524916943516
20659,ECONOMY LUGGAGE TAG,20655,QUEEN OF SKIES LUGGAGE TAG,25,0.0007460459564309161,0.35714285714285715,157.47180451127818
20661,BLUE SPOTTY PURSE,20665,RED SPOTTY PURSE,20,0.000596836765144733,0.5555555555555556,89.93558776167471
20665,RED SPOTTY PURSE,POST,POSTAGE,47,0.0014025663980901223,0.22705314009661837,4.510107127823167
20665,RED SPOTTY PURSE,20750,RED/WHITE DOT MINI CASES,38,0.0011339898537749925,0.18357487922705315,7.483691244402131
20665,RED SPOTTY PURSE,20724,RED SPOTTY CHARLOTTE BAG,32,0.0009549388242315727,0.15458937198067632,3.630196114276429
20665,RED SPOTTY PURSE,85099B,JUMBO BAG RED WHITE SPOTTY,32,0.0009549388242315727,0.15458937198067632,1.6576927536231887
20665,RED SPOTTY PURSE,21212,PACK OF 72 RETRO SPOT CAKE CASES,29,0.0008654133094598628,0.14009661835748793,1.9926305947196183
20668,DISCO BALL CHRISTMAS DECORATION,22086,PAPER CHAIN KIT 50'S CHRISTMAS,49,0.0014622500746045957,0.17192982456140352,3.6395252186055793
20668,DISCO BALL CHRISTMAS DECORATION,21034,REX CASH+CARRY JUMBO SHOPPER,44,0.0013130408833184125,0.1543859649122807,2.9461695240378853
20668,DISCO BALL CHRISTMAS DECORATION,79321,CHILLI LIGHTS,38,0.0011339898537749925,0.13333333333333333,5.42233009708738
20668,DISCO BALL CHRISTMAS DECORATION,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,33,0.0009847806624888092,0.11578947368421053,3.347804368557286
20668,DISCO BALL CHRISTMAS DECORATION,35970,ZINC FOLKART SLEIGH BELLS,32,0.0009549388242315727,0.11228070175438597,7.540132897373695
20669,RED HEART LUGGAGE TAG,20658,RED SPOTTY LUGGAGE TAG,37,0.0011041480155177558,0.33035714285714285,54.803306223479495
20669,RED HEART LUGGAGE TAG,21866,UNION JACK FLAG LUGGAGE TAG,37,0.0011041480155177558,0.33035714285714285,42.90801495016611
20669,RED HEART LUGGAGE TAG,85123A,WHITE HANGING HEART T-LIGHT HOLDER,28,0.0008355714712026261,0.25,1.7946658097686372
20669,RED HEART LUGGAGE TAG,85099B,JUMBO BAG RED WHITE SPOTTY,24,0.0007162041181736795,0.21428571428571427,2.2978285714285716
20671,BLUE TEATIME PRINT BOWL,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,43,0.0012831990450611758,0.4479166666666667,32.915981359649116
20671,BLUE TEATIME PRINT BOWL,84596F,SMALL MARSHMALLOWS PINK BOWL,40,0.001193673530289466,0.4166666666666667,37.63477088948787
20671,BLUE TEATIME PRINT BOWL,85123A,WHITE HANGING HEART T-LIGHT HOLDER,31,0.0009250969859743361,0.3229166666666667,2.31811000428449
20671,BLUE TEATIME PRINT BOWL,21232,STRAWBERRY CERAMIC TRINKET BOX,30,0.0008952551477170994,0.3125,5.798380398671096
20671,BLUE TEATIME PRINT BOWL,84991,60 TEATIME FAIRY CAKE CASES,28,0.0008355714712026261,0.2916666666666667,5.963239780353874
20674,GREEN SPOTTY BOWL,20676,RED SPOTTY BOWL,248,0.0074007758877946885,0.7447447447447447,37.082312624660325
20674,GREEN SPOTTY BOWL,20675,BLUE SPOTTY BOWL,240,0.007162041181736795,0.7207207207207207,48.59426831257817
20674,GREEN SPOTTY BOWL,20677,PINK SPOTTY BOWL,210,0.006266786034019696,0.6306306306306306,42.18050385715057
20674,GREEN SPOTTY BOWL,21238,RED SPOTTY CUP,154,0.004595643091614443,0.4624624624624625,23.061186186186188
20674,GREEN SPOTTY BOWL,21240,BLUE  SPOTTY CUP,150,0.004476275738585497,0.45045045045045046,27.849805525082278
20675,BLUE SPOTTY BOWL,20676,RED SPOTTY BOWL,324,0.009668755595344674,0.6519114688128773,32.4599603564926
20675,BLUE SPOTTY BOWL,20677,PINK SPOTTY BOWL,316,0.00943002088928678,0.635814889336016,42.52725936457066
20675,BLUE SPOTTY BOWL,21240,BLUE  SPOTTY CUP,261,0.007788719785138764,0.5251509054325956,32.46827830451343
20675,BLUE SPOTTY BOWL,20674,GREEN SPOTTY BOWL,240,0.007162041181736795,0.482897384305835,48.59426831257817
20675,BLUE SPOTTY BOWL,21238,RED SPOTTY CUP,221,0.006595046254849299,0.44466800804828976,22.173846651336596
20676,RED SPOTTY BOWL,20675,BLUE SPOTTY BOWL,324,0.009668755595344674,0.4814264487369985,32.4599603564926
20676,RED SPOTTY BOWL,21238,RED SPOTTY CUP,312,0.009310653536257834,0.4635958395245171,23.117703247718108
20676,RED SPOTTY BOWL,20677,PINK SPOTTY BOWL,290,0.008654133094598627,0.4309063893016345,28.821702805384774
20676,RED SPOTTY BOWL,21242,RED SPOTTY PLATE,272,0.008116980005968367,0.40416047548291234,27.52727140941543
20676,RED SPOTTY BOWL,20674,GREEN SPOTTY BOWL,248,0.0074007758877946885,0.3684992570579495,37.082312624660325
20677,PINK SPOTTY BOWL,20675,BLUE SPOTTY BOWL,316,0.00943002088928678,0.6307385229540918,42.52725936457066
20677,PINK SPOTTY BOWL,20676,RED SPOTTY BOWL,290,0.008654133094598627,0.5788423153692615,28.821702805384774
20677,PINK SPOTTY BOWL,21239,PINK  SPOTTY CUP,246,0.007341092211280215,0.49101796407185627,31.76450188426237
20677,PINK SPOTTY BOWL,21243,PINK  SPOTTY PLATE,220,0.006565204416592062,0.43912175648702595,39.556371128710325
20677,PINK SPOTTY BOWL,20674,GREEN SPOTTY BOWL,210,0.006266786034019696,0.41916167664670656,42.18050385715057
20679,EDWARDIAN PARASOL RED,15056BL,EDWARDIAN PARASOL BLACK,364,0.010862429125634138,0.621160409556314,27.60621395786748
20679,EDWARDIAN PARASOL RED,15056N,EDWARDIAN PARASOL NATURAL,305,0.009101760668457177,0.5204778156996587,21.32177457713394
20679,EDWARDIAN PARASOL RED,85014B,RED/WHITE DOTS RUFFLED UMBRELLA,157,0.004685168606386153,0.26791808873720135,12.366301864440244
20679,EDWARDIAN PARASOL RED,15056P,EDWARDIAN PARASOL PINK,151,0.004506117576842734,0.257679180887372,28.68714070277687
20679,EDWARDIAN PARASOL RED,85123A,WHITE HANGING HEART T-LIGHT HOLDER,142,0.004237541032527604,0.24232081911262798,1.7395395562262561
20681,PINK SPOTTY CHILDS UMBRELLA,20682,RED SPOTTY CHILDS UMBRELLA,138,0.004118173679498657,0.5476190476190477,41.33043758043758
20681,PINK SPOTTY CHILDS UMBRELLA,20684,STRAWBERRY DREAM CHILDS UMBRELLA,53,0.0015816174276335423,0.21031746031746032,49.28488178488179
20681,PINK SPOTTY CHILDS UMBRELLA,20728,LUNCH BAG CARS BLUE,51,0.001521933751119069,0.20238095238095238,4.012890955198648
20681,PINK SPOTTY CHILDS UMBRELLA,20725,LUNCH BAG RED SPOTTY,48,0.001432408236347359,0.19047619047619047,2.5862468163926833
20681,PINK SPOTTY CHILDS UMBRELLA,22384,LUNCHBAG PINK RETROSPOT,46,0.0013727245598328856,0.18253968253968253,3.495374149659864
20682,RED SPOTTY CHILDS UMBRELLA,20681,PINK SPOTTY CHILDS UMBRELLA,138,0.004118173679498657,0.3108108108108108,41.33043758043758
20682,RED SPOTTY CHILDS UMBRELLA,20725,LUNCH BAG RED SPOTTY,104,0.003103551178752611,0.23423423423423423,3.1803845985369485
20682,RED SPOTTY CHILDS UMBRELLA,POST,POSTAGE,81,0.0024171888988361685,0.18243243243243243,3.623776414232846
20682,RED SPOTTY CHILDS UMBRELLA,20684,STRAWBERRY DREAM CHILDS UMBRELLA,78,0.0023276633840644584,0.17567567567567569,41.16707616707617
20682,RED SPOTTY CHILDS UMBRELLA,20728,LUNCH BAG CARS BLUE,73,0.0021784541927782754,0.16441441441441443,3.2600751639213184
20684,STRAWBERRY DREAM CHILDS UMBRELLA,20682,RED SPOTTY CHILDS UMBRELLA,78,0.0023276633840644584,0.5454545454545454,41.16707616707617
20684,STRAWBERRY DREAM CHILDS UMBRELLA,20681,PINK SPOTTY CHILDS UMBRELLA,53,0.0015816174276335423,0.3706293706293706,49.28488178488179
20684,STRAWBERRY DREAM CHILDS UMBRELLA,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,43,0.0012831990450611758,0.3006993006993007,69.9752331002331
20684,STRAWBERRY DREAM CHILDS UMBRELLA,20728,LUNCH BAG CARS BLUE,32,0.0009549388242315727,0.22377622377622378,4.4371250051723425
20684,STRAWBERRY DREAM CHILDS UMBRELLA,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,0.0009549388242315727,0.22377622377622378,1.606414151401298
20685,RED SPOTTY COIR DOORMAT,48138,DOOR MAT UNION FLAG,378,0.011280214861235453,0.26713780918727914,6.165143240954356
20685,RED SPOTTY COIR DOORMAT,85123A,WHITE HANGING HEART T-LIGHT HOLDER,306,0.009131602506714414,0.21625441696113074,1.552417633326369
20685,RED SPOTTY COIR DOORMAT,48194,DOORMAT HEARTS,305,0.009101760668457177,0.21554770318021202,6.596350258967036
20685,RED SPOTTY COIR DOORMAT,85099B,JUMBO BAG RED WHITE SPOTTY,290,0.008654133094598627,0.2049469964664311,2.1976876325088344
20685,RED SPOTTY COIR DOORMAT,48187,DOOR MAT NEW ENGLAND,279,0.008325872873769024,0.1971731448763251,6.012076510287219
20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,20682,RED SPOTTY CHILDS UMBRELLA,70,0.0020889286780065653,0.4861111111111111,36.688250750750754
20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,20684,STRAWBERRY DREAM CHILDS UMBRELLA,43,0.0012831990450611758,0.2986111111111111,69.9752331002331
20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,20681,PINK SPOTTY CHILDS UMBRELLA,34,0.001014622500746046,0.2361111111111111,31.39715608465608
20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,85014B,RED/WHITE DOTS RUFFLED UMBRELLA,24,0.0007162041181736795,0.16666666666666666,7.692837465564737
20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,21034,REX CASH+CARRY JUMBO SHOPPER,24,0.0007162041181736795,0.16666666666666666,3.1805239179954445
20692,FLORAL ELEPHANT SOFT TOY,85123A,WHITE HANGING HEART T-LIGHT HOLDER,29,0.0008654133094598628,0.26851851851851855,1.9276040178996479
20692,FLORAL ELEPHANT SOFT TOY,22138,BAKING SET 9 PIECE RETROSPOT,21,0.0006266786034019695,0.19444444444444445,3.958586472255974
20702,PINK PADDED MOBILE,20703,BLUE PADDED SOFT MOBILE,106,0.0031632348552670846,0.4840182648401826,104.64162615996466
20702,PINK PADDED MOBILE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,49,0.0014622500746045957,0.2237442922374429,1.6061849256376848
20702,PINK PADDED MOBILE,22469,HEART OF WICKER SMALL,29,0.0008654133094598628,0.1324200913242009,2.608699153600219
20702,PINK PADDED MOBILE,22320,BIRDS MOBILE VINTAGE DESIGN,28,0.0008355714712026261,0.1278538812785388,27.28906727161679
20702,PINK PADDED MOBILE,POST,POSTAGE,28,0.0008355714712026261,0.1278538812785388,2.53964645029273
20703,BLUE PADDED SOFT MOBILE,20702,PINK PADDED MOBILE,106,0.0031632348552670846,0.6838709677419355,104.64162615996466
20703,BLUE PADDED SOFT MOBILE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,35,0.0010444643390032826,0.22580645161290322,1.6209884733394146
20703,BLUE PADDED SOFT MOBILE,22320,BIRDS MOBILE VINTAGE DESIGN,27,0.0008057296329453894,0.17419354838709677,37.17978220669817
20703,BLUE PADDED SOFT MOBILE,POST,POSTAGE,25,0.0007460459564309161,0.16129032258064516,3.2038166625236633
20703,BLUE PADDED SOFT MOBILE,22138,BAKING SET 9 PIECE RETROSPOT,23,0.0006863622799164428,0.14838709677419354,3.0209305060165406
20704,MR ROBOT SOFT TOY,20705,MRS ROBOT SOFT TOY,28,0.0008355714712026261,0.4827586206896552,359.4942528735632
20705,MRS ROBOT SOFT TOY,20704,MR ROBOT SOFT TOY,28,0.0008355714712026261,0.6222222222222222,359.4942528735632
20711,JUMBO BAG TOYS,85099B,JUMBO BAG RED WHITE SPOTTY,342,0.010205908683974934,0.5294117647058824,5.676988235294118
20711,JUMBO BAG TOYS,21931,JUMBO STORAGE BAG SUKI,259,0.007729036108624291,0.40092879256965946,8.152380970272626
20711,JUMBO BAG TOYS,22386,JUMBO BAG PINK WITH WHITE SPOTS,253,0.007549985079080872,0.39164086687306504,7.679277617856295
20711,JUMBO BAG TOYS,85099F,JUMBO BAG STRAWBERRY,250,0.007460459564309161,0.38699690402476783,8.943631899220668
20711,JUMBO BAG TOYS,85099C,JUMBO  BAG BAROQUE BLACK WHITE,226,0.006744255446135482,0.3498452012383901,8.3618492820959
20712,JUMBO BAG WOODLAND ANIMALS,85099B,JUMBO BAG RED WHITE SPOTTY,471,0.014055505819158461,0.5407577497129736,5.79865350172216
20712,JUMBO BAG WOODLAND ANIMALS,21931,JUMBO STORAGE BAG SUKI,323,0.009638913757087437,0.37083811710677383,7.5405250632572765
20712,JUMBO BAG WOODLAND ANIMALS,22386,JUMBO BAG PINK WITH WHITE SPOTS,305,0.009101760668457177,0.35017221584385766,6.86616205554574
20712,JUMBO BAG WOODLAND ANIMALS,20713,JUMBO BAG OWLS,279,0.008325872873769024,0.3203214695752009,12.28143300396451
20712,JUMBO BAG WOODLAND ANIMALS,85099F,JUMBO BAG STRAWBERRY,259,0.007729036108624291,0.2973593570608496,6.872077279385565
20713,JUMBO BAG OWLS,85099B,JUMBO BAG RED WHITE SPOTTY,480,0.01432408236347359,0.5491990846681922,5.88917162471396
20713,JUMBO BAG OWLS,21931,JUMBO STORAGE BAG SUKI,382,0.011399582214264398,0.43707093821510296,8.88728588567239
20713,JUMBO BAG OWLS,22386,JUMBO BAG PINK WITH WHITE SPOTS,296,0.008833184124142046,0.33867276887871856,6.640681383923849
20713,JUMBO BAG OWLS,85099F,JUMBO BAG STRAWBERRY,292,0.008713816771113101,0.3340961098398169,7.7210763039532875
20713,JUMBO BAG OWLS,20712,JUMBO BAG WOODLAND ANIMALS,279,0.008325872873769024,0.31922196796338675,12.28143300396451
20716,PARTY FOOD SHOPPER BAG,20718,RED SPOTTY SHOPPER BAG,74,0.0022082960310355116,0.46835443037974683,19.139703612225993
20716,PARTY FOOD SHOPPER BAG,20717,STRAWBERRY SHOPPER BAG,73,0.0021784541927782754,0.4620253164556962,34.25324857174863
20716,PARTY FOOD SHOPPER BAG,85099B,JUMBO BAG RED WHITE SPOTTY,48,0.001432408236347359,0.3037974683544304,3.257681012658228
20716,PARTY FOOD SHOPPER BAG,22383,LUNCHBAG SUKI  DESIGN,41,0.0012235153685467024,0.25949367088607594,4.591147260502853
20716,PARTY FOOD SHOPPER BAG,85099F,JUMBO BAG STRAWBERRY,39,0.0011638316920322292,0.2468354430379747,5.704452204277608
20717,STRAWBERRY SHOPPER BAG,20718,RED SPOTTY SHOPPER BAG,247,0.007370934049537451,0.5464601769911505,22.331561623138356
20717,STRAWBERRY SHOPPER BAG,85099B,JUMBO BAG RED WHITE SPOTTY,148,0.004416592062071023,0.3274336283185841,3.5111362831858406
20717,STRAWBERRY SHOPPER BAG,85099F,JUMBO BAG STRAWBERRY,138,0.004118173679498657,0.3053097345132743,7.055813243820568
20717,STRAWBERRY SHOPPER BAG,20725,LUNCH BAG RED SPOTTY,121,0.003610862429125634,0.2676991150442478,3.6347639161802037
20717,STRAWBERRY SHOPPER BAG,20723,STRAWBERRY CHARLOTTE BAG,116,0.003461653237839451,0.25663716814159293,9.327452824755726
20718,RED SPOTTY SHOPPER BAG,85099B,JUMBO BAG RED WHITE SPOTTY,317,0.009459862727544018,0.38658536585365855,4.145432195121952
20718,RED SPOTTY SHOPPER BAG,20725,LUNCH BAG RED SPOTTY,257,0.007669352432109818,0.31341463414634146,4.255479898802229
20718,RED SPOTTY SHOPPER BAG,20717,STRAWBERRY SHOPPER BAG,247,0.007370934049537451,0.30121951219512194,22.331561623138356
20718,RED SPOTTY SHOPPER BAG,20724,RED SPOTTY CHARLOTTE BAG,211,0.006296627872276932,0.2573170731707317,6.042533372075137
20718,RED SPOTTY SHOPPER BAG,21212,PACK OF 72 RETRO SPOT CAKE CASES,175,0.005222321695016413,0.21341463414634146,3.035451778541554
20719,WOODLAND CHARLOTTE BAG,20724,RED SPOTTY CHARLOTTE BAG,536,0.01599522530587884,0.5296442687747036,12.437546914253902
20719,WOODLAND CHARLOTTE BAG,22355,"CHARLOTTE BAG , SUKI DESIGN",447,0.01333930170098478,0.441699604743083,13.250988142292488
20719,WOODLAND CHARLOTTE BAG,22356,"CHARLOTTE BAG , PINK/WHITE SPOTS",406,0.012115786332438079,0.40118577075098816,12.827991581932835
20719,WOODLAND CHARLOTTE BAG,20723,STRAWBERRY CHARLOTTE BAG,372,0.011101163831692032,0.3675889328063241,13.35998388106282
20719,WOODLAND CHARLOTTE BAG,20726,LUNCH BAG WOODLAND,268,0.00799761265293942,0.2648221343873518,5.9638371796506435
20723,STRAWBERRY CHARLOTTE BAG,20724,RED SPOTTY CHARLOTTE BAG,553,0.016502536556251866,0.5997830802603037,14.084604778922762
20723,STRAWBERRY CHARLOTTE BAG,22356,"CHARLOTTE BAG , PINK/WHITE SPOTS",424,0.012652939421068338,0.4598698481561822,14.70442615621533
20723,STRAWBERRY CHARLOTTE BAG,22355,"CHARLOTTE BAG , SUKI DESIGN",407,0.012145628170695314,0.44143167028199565,13.242950108459869
20723,STRAWBERRY CHARLOTTE BAG,20719,WOODLAND CHARLOTTE BAG,372,0.011101163831692032,0.403470715835141,13.35998388106282
20723,STRAWBERRY CHARLOTTE BAG,20725,LUNCH BAG RED SPOTTY,305,0.009101760668457177,0.33080260303687636,4.491570189532304
20724,RED SPOTTY CHARLOTTE BAG,22356,"CHARLOTTE BAG , PINK/WHITE SPOTS",664,0.01981498060280513,0.4653118430273301,14.878434980768922
20724,RED SPOTTY CHARLOTTE BAG,20723,STRAWBERRY CHARLOTTE BAG,553,0.016502536556251866,0.3875262789067975,14.084604778922762
20724,RED SPOTTY CHARLOTTE BAG,22355,"CHARLOTTE BAG , SUKI DESIGN",551,0.01644285287973739,0.38612473721093205,11.583742116327961
20724,RED SPOTTY CHARLOTTE BAG,20719,WOODLAND CHARLOTTE BAG,536,0.01599522530587884,0.37561317449194115,12.437546914253902
20724,RED SPOTTY CHARLOTTE BAG,85099B,JUMBO BAG RED WHITE SPOTTY,491,0.014652342584303193,0.34407848633496846,3.689622424667134
20725,LUNCH BAG RED SPOTTY,22384,LUNCHBAG PINK RETROSPOT,963,0.02873769024171889,0.39019448946515395,7.4716670525584625
20725,LUNCH BAG RED SPOTTY,20727,LUNCH BAG  BLACK SKULL.,944,0.028170695314831393,0.3824959481361426,6.799702505062142
20725,LUNCH BAG RED SPOTTY,22383,LUNCHBAG SUKI  DESIGN,919,0.02742464935840048,0.37236628849270664,6.588170183416366
20725,LUNCH BAG RED SPOTTY,20728,LUNCH BAG CARS BLUE,846,0.025246195165622203,0.3427876823338736,6.796932091720771
20725,LUNCH BAG RED SPOTTY,22382,LUNCHBAG SPACEBOY DESIGN,830,0.024768725753506415,0.33630470016207453,6.229723881940917
20726,LUNCH BAG WOODLAND,20725,LUNCH BAG RED SPOTTY,794,0.023694419576245896,0.5336021505376344,7.2451410310032935
20726,LUNCH BAG WOODLAND,22382,LUNCHBAG SPACEBOY DESIGN,676,0.020173082661891974,0.4543010752688172,8.415494213520212
20726,LUNCH BAG WOODLAND,20728,LUNCH BAG CARS BLUE,633,0.018889883616830798,0.4254032258064516,8.435066329452187
20726,LUNCH BAG WOODLAND,22383,LUNCHBAG SUKI  DESIGN,633,0.018889883616830798,0.4254032258064516,7.526537537895562
20726,LUNCH BAG WOODLAND,20727,LUNCH BAG  BLACK SKULL.,609,0.018173679498657117,0.4092741935483871,7.275744416873449
20727,LUNCH BAG  BLACK SKULL.,20725,LUNCH BAG RED SPOTTY,944,0.028170695314831393,0.5007957559681697,6.799702505062142
20727,LUNCH BAG  BLACK SKULL.,22383,LUNCHBAG SUKI  DESIGN,784,0.02339600119367353,0.4159151193633952,7.358667185780029
20727,LUNCH BAG  BLACK SKULL.,22384,LUNCHBAG PINK RETROSPOT,780,0.023276633840644583,0.41379310344827586,7.923546798029557
20727,LUNCH BAG  BLACK SKULL.,22382,LUNCHBAG SPACEBOY DESIGN,729,0.021754700089525514,0.386737400530504,7.163941565382636
20727,LUNCH BAG  BLACK SKULL.,20728,LUNCH BAG CARS BLUE,680,0.02029245001492092,0.36074270557029176,7.152951516958862
20728,LUNCH BAG CARS BLUE,20725,LUNCH BAG RED SPOTTY,846,0.025246195165622203,0.5005917159763313,6.796932091720771
20728,LUNCH BAG CARS BLUE,22383,LUNCHBAG SUKI  DESIGN,761,0.022709638913757088,0.4502958579881657,7.966955755640671
20728,LUNCH BAG CARS BLUE,22384,LUNCHBAG PINK RETROSPOT,747,0.022291853178155775,0.4420118343195266,8.463895181741336
20728,LUNCH BAG CARS BLUE,20727,LUNCH BAG  BLACK SKULL.,680,0.02029245001492092,0.40236686390532544,7.152951516958862
20728,LUNCH BAG CARS BLUE,22382,LUNCHBAG SPACEBOY DESIGN,651,0.019427036705461056,0.385207100591716,7.135594218257823
20733,GOLD MINI TAPE MEASURE,20735,BLACK MINI TAPE MEASURE,28,0.0008355714712026261,0.32558139534883723,184.9191959006701
20733,GOLD MINI TAPE MEASURE,20734,SILVER MINI TAPE MEASURE,25,0.0007460459564309161,0.29069767441860467,152.2074854651163
20734,SILVER MINI TAPE MEASURE,20738,GREEN MINI TAPE MEASURE,25,0.0007460459564309161,0.390625,221.86175847457628
20734,SILVER MINI TAPE MEASURE,20733,GOLD MINI TAPE MEASURE,25,0.0007460459564309161,0.390625,152.2074854651163
20735,BLACK MINI TAPE MEASURE,20733,GOLD MINI TAPE MEASURE,28,0.0008355714712026261,0.4745762711864407,184.9191959006701
20738,GREEN MINI TAPE MEASURE,20734,SILVER MINI TAPE MEASURE,25,0.0007460459564309161,0.423728813559322,221.86175847457628
20749,ASSORTED COLOUR MINI CASES,20750,RED/WHITE DOT MINI CASES,241,0.007191883019994031,0.35131195335276966,14.321731820986997
20749,ASSORTED COLOUR MINI CASES,22423,REGENCY CAKESTAND 3 TIER,118,0.003521336914353924,0.17201166180758018,1.8177580533497355
20749,ASSORTED COLOUR MINI CASES,22138,BAKING SET 9 PIECE RETROSPOT,112,0.0033422858848105043,0.16326530612244897,3.3238277084831505
20749,ASSORTED COLOUR MINI CASES,POST,POSTAGE,91,0.0027156072814085346,0.1326530612244898,2.63497574489191
20749,ASSORTED COLOUR MINI CASES,22139,RETRO SPOT TEA SET CERAMIC 11 PC,90,0.0026857654431512983,0.13119533527696792,2.5280941260098886
20750,RED/WHITE DOT MINI CASES,20749,ASSORTED COLOUR MINI CASES,241,0.007191883019994031,0.29318734793187345,14.321731820986997
20750,RED/WHITE DOT MINI CASES,POST,POSTAGE,195,0.005819158460161146,0.23722627737226276,4.7121829014490375
20750,RED/WHITE DOT MINI CASES,85099B,JUMBO BAG RED WHITE SPOTTY,143,0.00426738287078484,0.17396593673965938,1.8654715328467153
